Date Pulled,Address,Suburb,Property Type,Beds,Baths,Cars,Land Size (m2),Asking Price ($),Price Per Acre ($),Days on Market,Sale Method,Agency,Dual Living / Granny Flat,Subdivision Potential,Usable Land,Build Classification,Budget Rule Applied,Dynamic Rent Est ($),NOI ($),Cap Rate (%),Gross Yield (%),Net Yield (%),Monthly Repayment ($),DSCR,Break-Even Ratio (%),Net Annual Cashflow ($),Net Weekly Cashflow ($),Quarantined Loss Year 1 ($),Tax Benefit Year 1 ($),Post-Tax Cash Flow ($) *Est,Est Renovation / Capex ($),Total Cash Invested ($),Cash-on-Cash Return (%),Est 10-Yr IRR (%),Est Year 1 ROE (%),Cashflow Status,URL
2026-06-30,416 Dulong Road,Dulong,house,5.0,3.0,5.0,12400.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,562.5,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-dulong-149903876
2026-06-30,104B Thrushs Road,Dulong,acreage/semi-rural,5.0,2.0,8.0,7400.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,562.5,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-dulong-151635796
2026-06-30,159-185 Thompson Road,Dulong,house,6.0,3.0,6.0,18800.0,3995000.0,859958.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",562.5,20410.0,0.51,0.73,0.51,10113.09,0.17,445.12,-100947.06,-1941.29,93590.0,0.0,-100947.06,0.0,2455000.0,-4.11,2.74,-3.8,Negative,https://www.realestate.com.au/property-house-qld-dulong-150854632
2026-06-30,10 Hilltop Crescent,Maleny,house,4.0,2.0,2.0,1200.0,1395000.0,4704475.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,2.41,3.12,2.41,7053.88,0.4,217.29,-51080.55,-982.32,48974.0,0.0,-51080.55,0.0,339000.0,-15.07,3.35,-12.5,Negative,https://www.realestate.com.au/property-house-qld-maleny-150307996
2026-06-30,2 Cedar Grove Court,Maleny,house,4.0,1.0,4.0,972.0,1200000.0,4996123.0,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,2.8,3.63,2.8,6067.85,0.46,190.12,-39248.24,-754.77,38834.0,0.0,-39248.24,0.0,300000.0,-13.08,3.98,-10.9,Negative,https://www.realestate.com.au/property-house-qld-maleny-150735332
2026-06-30,5 Fairview Court,Maleny,house,2.0,1.0,0.0,868.0,850000.0,3962939.0,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,3.95,5.12,3.95,4298.06,0.65,141.36,-18010.75,-346.36,20634.0,0.0,-18010.75,0.0,230000.0,-7.83,5.83,-6.61,Negative,https://www.realestate.com.au/property-house-qld-maleny-150317360
2026-06-30,20 Water Gum Crescent,Maleny,house,3.0,2.0,2.0,1226.0,1475000.0,4868775.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,2.28,2.95,2.28,7458.4,0.38,228.44,-55934.83,-1075.67,53134.0,0.0,-55934.83,0.0,355000.0,-15.76,3.14,-13.05,Negative,https://www.realestate.com.au/property-house-qld-maleny-150745004
2026-06-30,38 Thynne Court,Maleny,house,4.0,3.0,5.0,8347.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,837.5,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-maleny-144224948
2026-06-30,12 Tulip Street,Maleny,house,4.0,2.0,3.0,1214.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,837.5,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-maleny-151486508
2026-06-30,10 Byrne Lane,Maleny,house,4.0,3.0,2.0,2000.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,837.5,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-maleny-148661760
2026-06-30,6 Gibson Avenue,Maleny,house,3.0,2.0,2.0,3012.0,1395000.0,1874293.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,2.41,3.12,2.41,7053.88,0.4,217.29,-51080.55,-982.32,48974.0,0.0,-51080.55,0.0,339000.0,-15.07,3.35,-12.5,Negative,https://www.realestate.com.au/property-house-qld-maleny-151448036
2026-06-30,104 Mountain View Road,Maleny,house,5.0,3.0,4.0,5512.0,2000000.0,1468382.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,1.68,2.18,1.68,10113.09,0.28,301.59,-87791.06,-1688.29,80434.0,0.0,-87791.06,0.0,460000.0,-19.09,2.17,-15.68,Negative,https://www.realestate.com.au/property-house-qld-maleny-150701072
2026-06-30,29 North Maleny Road,Maleny,duplex/semi-detached,4.0,2.0,2.0,809.0,1100000.0,5502529.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,3.05,3.96,3.05,5562.2,0.5,176.19,-33180.38,-638.08,33634.0,0.0,-33180.38,0.0,280000.0,-11.85,4.39,-9.9,Negative,https://www.realestate.com.au/property-duplex+semi-detached-qld-maleny-150882912
2026-06-30,14 Hopper Street,Maleny,house,4.0,2.0,2.0,800.0,1520000.0,7689034.0,,For Sale,Unknown,False,False,True,New Build / Likely Eligible,2026 Budget: losses deductible against other income,837.5,33566.0,2.21,2.87,2.21,7685.95,0.36,234.71,-58665.37,-1128.18,0.0,20525.38,-38139.99,0.0,364000.0,-16.12,4.74,-13.33,Negative,https://www.realestate.com.au/property-house-qld-maleny-151464784
2026-06-30,8 Fairview Court,Maleny,house,4.0,2.0,2.0,991.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,837.5,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-maleny-150751868
2026-06-30,150 Tallowwood Street,Maleny,house,4.0,2.0,2.0,3094.0,2495000.0,3263386.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,1.35,1.75,1.35,10113.09,0.28,301.59,-87791.06,-1688.29,80434.0,0.0,-87791.06,0.0,955000.0,-9.19,2.68,-8.13,Negative,https://www.realestate.com.au/property-house-qld-maleny-145073204
2026-06-30,8 Laurel Street,Maleny,house,4.0,2.0,2.0,1645.0,1620000.0,3985358.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,2.07,2.69,2.07,10113.09,0.28,301.59,-87791.06,-1688.29,80434.0,0.0,-87791.06,0.0,80000.0,-109.74,0.95,-54.53,Negative,https://www.realestate.com.au/property-house-qld-maleny-151066156
2026-06-30,24/23 Macadamia Drive,Maleny,house,3.0,2.0,1.0,0.0,799000.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",837.5,33566.0,4.2,5.45,4.2,4040.18,0.69,134.25,-14916.15,-286.85,17982.0,0.0,-14916.15,0.0,219800.0,-6.79,6.23,-5.74,Negative,https://www.realestate.com.au/property-house-qld-maleny-151040832
2026-06-30,21 Gemelle Court,Witta,house,3.0,2.0,2.0,0.0,0.0,,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-150097312
2026-06-30,23 Ansell Road,Witta,house,3.0,1.0,0.0,592600.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-149455908
2026-06-30,3 Middleton Road,Witta,house,4.0,4.0,0.0,3500.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-150338684
2026-06-30,56 Gumland Drive,Witta,house,4.0,2.0,4.0,4002.0,1290000.0,1304460.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",590.0,21725.6,1.68,2.38,1.68,6522.94,0.28,284.32,-56549.7,-1087.49,55354.4,0.0,-56549.7,0.0,318000.0,-17.78,1.84,-14.78,Negative,https://www.realestate.com.au/property-house-qld-witta-150724088
2026-06-30,475 Maleny - Kenilworth Road,Witta,house,7.0,6.0,14.0,27900.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-150895092
2026-06-30,62 Curramore Road,Witta,house,4.0,4.0,4.0,4173.0,0.0,,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-150882144
2026-06-30,69 Cooke Road,Witta,house,3.0,3.0,12.0,3904.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-149916620
2026-06-30,118 Cooke Road,Witta,house,4.0,2.0,3.0,6860.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-151022528
2026-06-30,13 Attunga Court,Witta,acreage/semi-rural,3.0,2.0,2.0,4323.0,1195000.0,1118667.0,,For Sale,Unknown,True,False,False,New Build / Likely Eligible,2026 Budget: losses deductible against other income,590.0,21725.6,1.82,2.57,1.82,6042.57,0.3,265.53,-50785.24,-976.64,0.0,18653.33,-32131.92,0.0,299000.0,-16.99,3.65,-14.16,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-witta-151146520
2026-06-30,54 Tesch Road,Witta,house,4.0,2.0,4.0,3500.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-151025244
2026-06-30,164 Curramore Road,Witta,house,4.0,4.0,7.0,5000.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,590.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-witta-151050152
2026-06-30,5 Margaret Street,Witta,house,3.0,1.0,3.0,2181.0,895000.0,1660678.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",590.0,21725.6,2.43,3.43,2.43,4525.61,0.4,206.2,-32581.68,-626.57,34814.4,0.0,-32581.68,0.0,239000.0,-13.63,2.85,-11.48,Negative,https://www.realestate.com.au/property-house-qld-witta-150777176
2026-06-30,218 Witta Road,Witta,acreage/semi-rural,3.0,2.0,2.0,4000.0,1475000.0,1492280.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",590.0,21725.6,1.47,2.08,1.47,7458.4,0.24,320.91,-67775.23,-1303.37,64974.4,0.0,-67775.23,0.0,355000.0,-19.09,1.55,-15.81,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-witta-150240820
2026-06-30,20 Ravensberg Drive,Witta,house,2.0,1.0,0.0,4000.0,995000.0,1006656.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",590.0,21725.6,2.18,3.08,2.18,5031.26,0.36,225.98,-38649.54,-743.26,40014.4,0.0,-38649.54,0.0,259000.0,-14.92,2.52,-12.52,Negative,https://www.realestate.com.au/property-house-qld-witta-151432460
2026-06-30,88 Berganns Rd,Witta,house,5.0,3.0,6.0,3982.0,1888888.0,1919655.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",590.0,21725.6,1.15,1.62,1.15,10113.09,0.18,424.74,-99631.46,-1915.99,92274.4,0.0,-99631.46,0.0,348888.0,-28.56,0.61,-22.47,Negative,https://www.realestate.com.au/property-house-qld-witta-150521648
2026-06-30,123 Appaloosa Drive,Conondale,house,3.0,1.0,0.0,335300.0,0.0,,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,,498.33,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-conondale-149721808
2026-06-30,380 Eastern Mary River Road,Conondale,acreage/semi-rural,2.0,1.0,8.0,241600.0,0.0,,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,,498.33,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-conondale-150024916
2026-06-30,101 Appaloosa Drive,Conondale,other,4.0,1.0,1.0,32100.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,498.33,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-other-qld-conondale-151219608
2026-06-30,189 (Lot 33) Eastern Mary River Road,Conondale,acreage/semi-rural,1.0,1.0,2.0,450200.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,498.33,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-conondale-147895148
2026-06-30,587 Curramore Road,Curramore,acreage/semi-rural,3.0,2.0,8.0,8697.0,1950000.0,907368.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,1.87,2.4,1.87,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,410000.0,-20.68,2.41,-16.71,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-curramore-151380960
2026-06-30,27 Meadow Road,Reesville,house,4.0,2.0,4.0,4422.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-reesville-150519732
2026-06-30,18 Watson Lane,Reesville,house,4.0,2.0,0.0,6116.0,1195000.0,790713.0,,For Sale,Unknown,True,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,3.06,3.92,3.06,6042.57,0.5,176.83,-35954.84,-691.44,35584.0,0.0,-35954.84,0.0,299000.0,-12.03,4.52,-10.02,Negative,https://www.realestate.com.au/property-house-qld-reesville-150937436
2026-06-30,16 Ruddle Drive,Reesville,house,4.0,3.0,4.0,4414.0,1550000.0,1421077.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.36,3.02,2.36,7837.64,0.39,222.85,-57495.72,-1105.69,54044.0,0.0,-57495.72,0.0,370000.0,-15.54,3.36,-12.85,Negative,https://www.realestate.com.au/property-house-qld-reesville-149221376
2026-06-30,23  Corks Pocket Road,Reesville,house,4.0,1.0,4.0,4000.0,1295000.0,1310171.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.82,3.61,2.82,6548.22,0.47,189.79,-42022.7,-808.13,40784.0,0.0,-42022.7,0.0,319000.0,-13.17,4.13,-10.95,Negative,https://www.realestate.com.au/property-house-qld-reesville-151419692
2026-06-30,46 Kings Lane,Reesville,house,3.0,2.0,3.0,4000.0,1795000.0,1816028.0,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.04,2.61,2.04,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,255000.0,-33.26,2.11,-24.6,Negative,https://www.realestate.com.au/property-house-qld-reesville-151351088
2026-06-30,338 Corks Pocket Road,Reesville,house,4.0,2.0,7.0,78200.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-reesville-150782128
2026-06-30,362 Reesville Road,Reesville,house,4.0,5.0,10.0,86200.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-reesville-148569960
2026-06-30,143 Reesville Road,Reesville,acreage/semi-rural,4.0,2.0,4.0,81500.0,2350000.0,116689.0,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,1.56,1.99,1.56,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,810000.0,-10.47,2.79,-9.14,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-reesville-146710480
2026-06-30,101 Engle Road,Reesville,acreage/semi-rural,2.0,1.0,0.0,5998.0,850000.0,573496.0,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,4.3,5.51,4.3,4298.06,0.71,132.1,-15020.75,-288.86,17644.0,0.0,-15020.75,0.0,230000.0,-6.53,6.56,-5.51,Negative,https://www.realestate.com.au/property-acreage+semi-rural-qld-reesville-150980468
2026-06-30,9 Corks Pocket Road,Reesville,house,5.0,3.0,4.0,4000.0,1695000.0,1714857.0,,For Sale,Unknown,True,False,False,Established / Assume Quarantined,"2026 Budget: established losses quarantined, no wage offset",900.0,36556.0,2.16,2.76,2.16,10113.09,0.3,281.2,-84801.06,-1630.79,77444.0,0.0,-84801.06,0.0,155000.0,-54.71,1.83,-35.37,Negative,https://www.realestate.com.au/property-house-qld-reesville-151536056
2026-06-30,22 Rangers Road,Balmoral Ridge,house,6.0,5.0,2.0,3626.0,0.0,,,For Sale,Unknown,False,False,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-house-qld-balmoral+ridge-149933956
2026-06-30,10 Rangers Road,Balmoral Ridge,acreage/semi-rural,4.0,3.0,2.0,29900.0,0.0,,,For Sale,Unknown,False,False,False,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-balmoral+ridge-151621920
2026-06-30,629 Maleny - Montville Road,Balmoral Ridge,acreage/semi-rural,2.0,2.0,5.0,145400.0,0.0,,,For Sale,Unknown,False,True,True,Established / Assume Quarantined,,900.0,,,,,,,,,,,,,0.0,,,,,Unknown,https://www.realestate.com.au/property-acreage+semi-rural-qld-balmoral+ridge-148402968
